Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
cauanzin,Breach,"0.81
0.78
0.86","152
130
186","11
6
5","

14
7
7

","4
1
3","-3
-1
-2","102
94
114","30%
43%
23%","4
2
2","0
0
0","+4
+2
+2",LOUD,Ascent,3,Group Stage,Winner's (B),LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1",9
C0M,Sova,"1.21
1.11
1.28","253
187
299","14
4
10","

14
6
8

","8
4
4","0
-2
+2","178
136
206","22%
26%
21%","2
0
2","1
1
0","+1
-1
+2",Leviatán,Ascent,3,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0",9
aspas,Jett,"1.08
1.73
0.64","214
406
86","16
14
2","

12
4
8

","1
0
1","+4
+10
-6","130
230
64","50%
53%
43%","0
0
0","2
1
1","-2
-1
-1",Leviatán,Ascent,3,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0",9
kiNgg,Kayo,"0.75
0.48
0.93","191
115
243","13
5
8","

16
5
11

","3
0
3","-3
0
-3","131
67
173","38%
50%
35%","0
0
0","2
2
0","-2
-2
0",Leviatán,Ascent,3,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0",9
Mazino,Omen,"0.58
0.65
0.53","127
142
118","9
4
5","

15
6
9

","5
2
3","-6
-2
-4","97
105
91","32%
24%
43%","0
0
0","5
0
5","-5
0
-5",Leviatán,Ascent,3,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0",9
tex,Killjoy,"0.52
0.39
0.60","134
134
135","8
3
5","

19
8
11

","3
2
1","-11
-5
-6","96
82
105","19%
15%
21%","2
0
2","6
4
2","-4
-4
0",Leviatán,Ascent,3,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0",9
leaf,Jett,"1.22
1.31
1.13","241
309
173","20
12
8","

16
8
8

","3
1
2","+4
+4
0","153
198
109","33%
32%
36%","5
1
4","5
3
2","0
-2
+2",G2 Esports,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0",10
JonahP,Sova,"1.06
0.70
1.43","188
98
279","17
5
12","

15
8
7

","8
4
4","+2
-3
+5","133
85
181","38%
40%
37%","1
0
1","3
1
2","-2
-1
-1",G2 Esports,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0",10
trent,Viper,"0.98
0.99
0.97","188
230
148","15
10
5","

16
8
8

","10
4
6","-1
+2
-3","141
177
105","35%
39%
30%","1
1
0","1
1
0","0
0
0",G2 Esports,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0",10
valyn,Brimstone,"0.97
0.43
1.52","214
117
313","17
4
13","

18
11
7

","7
4
3","-1
-7
+6","147
92
203","21%
22%
21%","3
1
2","3
3
0","0
-2
+2",G2 Esports,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0",10
neT,Killjoy,"0.63
0.71
0.54","109
116
103","9
5
4","

19
9
10

","3
2
1","-10
-4
-6","77
79
74","35%
37%
33%","0
0
0","2
1
1","-2
-1
-1",G2 Esports,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0",10
supamen,Viper,"1.34
1.51
1.16","290
356
225","22
13
9","

15
7
8

","12
5
7","+7
+6
+1","189
236
142","29%
29%
30%","3
1
2","0
0
0","+3
+1
+2",Evil Geniuses,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1",10
Apoth,Killjoy,"1.21
1.14
1.27","238
291
186","21
13
8","

15
9
6

","2
0
2","+6
+4
+2","158
196
120","27%
35%
18%","2
2
0","3
2
1","-1
0
-1",Evil Geniuses,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1",10
Derrek,Gekko,"1.05
0.62
1.47","207
136
278","19
6
13","

15
8
7

","2
0
2","+4
-2
+6","133
94
171","44%
55%
40%","4
1
3","2
1
1","+2
0
+2",Evil Geniuses,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1",10
NaturE,Kayo,"0.91
0.67
1.14","129
125
134","9
5
4","

16
10
6

","15
5
10","-7
-5
-2","79
79
79","16%
22%
12%","2
0
2","1
1
0","+1
-1
+2",Evil Geniuses,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1",10
jawgemo,Deadlock,"0.77
0.49
1.05","151
84
219","13
3
10","

17
9
8

","6
1
5","-4
-6
+2","100
55
145","25%
20%
27%","3
1
2","4
3
1","-1
-2
+1",Evil Geniuses,Icebox,2,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1",10
Xeppaa,Kayo,"1.37
0.82
1.83","248
140
339","19
5
14","

17
9
8

","20
9
11","+2
-4
+6","160
88
220","27%
20%
29%","2
0
2","0
0
0","+2
0
+2",Cloud9,Ascent,2,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0",11
jakee,Omen,"1.36
1.46
1.27","226
262
198","20
11
9","

15
7
8

","7
2
5","+5
+4
+1","147
164
133","38%
53%
28%","1
0
1","2
1
1","-1
-1
0",Cloud9,Ascent,2,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0",11
vanity,Sova,"0.78
0.92
0.67","196
207
188","13
6
7","

19
8
11

","6
2
4","-6
-2
-4","131
133
130","15%
8%
21%","3
2
1","2
1
1","+1
+1
0",Cloud9,Ascent,2,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0",11
wippie,Killjoy,"0.74
0.64
0.83","163
148
177","10
5
5","

17
7
10

","5
3
2","-7
-2
-5","127
105
145","17%
12%
20%","1
0
1","3
1
2","-2
-1
-1",Cloud9,Ascent,2,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0",11
OXY,Jett,"0.49
0.43
0.53","128
108
146","8
3
5","

22
10
12

","3
1
2","-14
-7
-7","84
79
88","32%
29%
36%","4
2
2","4
3
1","0
-1
+1",Cloud9,Ascent,2,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0",11
jzz,Skye,"1.23
1.48
0.92","290
379
184","24
15
9","

15
9
6

","8
7
1","+9
+6
+3","174
216
125","27%
27%
26%","7
5
2","2
2
0","+5
+3
+2",MIBR,Ascent,2,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1",11
frz,Cypher,"1.22
1.18
1.26","224
223
226","17
10
7","

11
6
5

","6
3
3","+6
+4
+2","160
160
160","38%
32%
45%","2
0
2","2
1
1","0
-1
+1",MIBR,Ascent,2,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1",11
RgLMeister,Omen,"1.21
1.39
0.98","249
301
188","21
14
7","

14
8
6

","14
7
7","+7
+6
+1","166
210
114","30%
33%
24%","0
0
0","1
0
1","-1
0
-1",MIBR,Ascent,2,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1",11
artzin,Jett,"1.06
0.68
1.51","216
151
295","17
6
11","

16
9
7

","6
2
4","+1
-3
+4","137
89
194","23%
31%
17%","2
0
2","2
2
0","0
-2
+2",MIBR,Ascent,2,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1",11
mazin,Viper,"0.87
0.56
1.24","155
110
210","11
4
7","

14
9
5

","10
5
5","-3
-5
+2","126
84
176","34%
33%
35%","0
0
0","4
2
2","-4
-2
-2",MIBR,Ascent,2,Group Stage,Decider (A),MIBR,"1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1",11
kiNgg,Viper,"1.08
1.18
0.77","286
307
226","16
13
3","

13
10
3

","1
0
1","+3
+3
0","186
199
147","40%
45%
31%","0
0
0","1
1
0","-1
-1
0",Leviatán,Split,1,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0",12
aspas,Jett,"0.96
1.16
0.38","247
263
201","15
12
3","

13
9
4

","1
1
0","+2
+3
-1","158
168
126","46%
53%
29%","1
1
0","2
2
0","-1
-1
0",Leviatán,Split,1,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0",12
C0M,Skye,"0.68
0.64
0.79","148
104
281","6
2
4","

15
11
4

","17
17
0","-9
-9
0","93
61
187","28%
24%
33%","1
0
1","2
2
0","-1
-2
+1",Leviatán,Split,1,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0",12
tex,Raze,"0.58
0.73
0.11","155
157
151","7
5
2","

16
12
4

","5
5
0","-9
-7
-2","107
107
110","12%
10%
17%","2
2
0","5
4
1","-3
-2
-1",Leviatán,Split,1,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0",12
Mazino,Astra,"0.51
0.48
0.59","104
94
137","5
4
1","

14
10
4

","5
2
3","-9
-6
-3","68
60
95","13%
18%
8%","1
0
1","1
0
1","0
0
0",Leviatán,Split,1,Group Stage,Decider (B),Sentinels,"1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0",12
zekken,Raze,"1.85
2.08
1.77","339
433
309","19
5
14","

8
3
5

","8
4
4","+11
+2
+9","228
286
209","17%
19%
16%","2
0
2","0
0
0","+2
0
+2",Sentinels,Split,1,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1",12
Zellsis,Viper,"1.46
0.74
1.70","265
125
312","15
2
13","

9
3
6

","10
2
8","+6
-1
+7","185
73
222","12%
0%
15%","3
0
3","3
1
2","0
-1
+1",Sentinels,Split,1,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1",12
johnqt,Cypher,"1.39
1.94
1.21","254
343
225","15
6
9","

10
2
8

","6
1
5","+5
+4
+1","158
192
146","30%
43%
25%","3
0
3","0
0
0","+3
0
+3",Sentinels,Split,1,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1",12
TenZ,Omen,"0.94
0.65
1.03","172
149
180","11
2
9","

11
3
8

","7
1
6","0
-1
+1","99
96
100","15%
8%
19%","2
1
1","1
0
1","+1
+1
0",Sentinels,Split,1,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1",12
Sacy,Skye,"0.83
1.68
0.55","168
230
149","10
4
6","

11
2
9

","10
4
6","-1
+2
-3","105
131
96","15%
8%
19%","1
1
0","1
1
0","0
0
0",Sentinels,Split,1,Group Stage,Decider (B),Sentinels,"0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1",12
kiNgg,Viper,"1.43
1.52
1.29","224
196
275","17
10
7","

8
7
1

","7
5
2","+9
+3
+6","138
121
168","29%
21%
38%","1
1
0","1
1
0","0
0
0",Leviatán,Breeze,2,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1",12
aspas,Jett,"1.39
1.57
1.08","285
310
243","19
14
5","

12
6
6

","5
1
4","+7
+8
-1","189
190
186","24%
20%
33%","5
2
3","2
1
1","+3
+1
+2",Leviatán,Breeze,2,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1",12
Mazino,Kayo,"1.26
1.00
1.69","204
196
219","14
8
6","

11
9
2

","8
6
2","+3
-1
+4","148
128
183","36%
47%
25%","2
0
2","3
3
0","-1
-3
+2",Leviatán,Breeze,2,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1",12
tex,Cypher,"1.11
0.97
1.37","242
240
246","17
10
7","

14
11
3

","3
2
1","+3
-1
+4","168
181
146","28%
33%
21%","2
2
0","0
0
0","+2
+2
0",Leviatán,Breeze,2,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1",12
C0M,Sova,"0.88
0.90
0.84","114
96
145","6
2
4","

10
7
3

","10
9
1","-4
-5
+1","85
78
97","14%
10%
29%","0
0
0","3
2
1","-3
-2
-1",Leviatán,Breeze,2,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1",12
zekken,Jett,"0.90
0.65
1.05","215
173
241","15
4
11","

15
6
9

","2
1
1","0
-2
+2","120
106
129","38%
30%
41%","5
1
4","5
3
2","0
-2
+2",Sentinels,Breeze,2,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0",12
Sacy,Sova,"0.90
0.73
0.99","190
168
204","12
4
8","

12
6
6

","3
2
1","0
-2
+2","123
117
127","45%
50%
43%","2
0
2","0
0
0","+2
0
+2",Sentinels,Breeze,2,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0",12
johnqt,Cypher,"0.72
0.41
0.90","163
124
187","10
3
7","

14
7
7

","5
2
3","-4
-4
0","116
85
134","20%
20%
20%","1
0
1","3
2
1","-2
-2
0",Sentinels,Breeze,2,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0",12
TenZ,Kayo,"0.66
0.86
0.53","154
265
89","9
6
3","

16
6
10

","7
3
4","-7
0
-7","95
149
63","19%
22%
14%","0
0
0","2
0
2","-2
0
-2",Sentinels,Breeze,2,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0",12
Zellsis,Viper,"0.62
0.59
0.64","136
128
142","9
3
6","

16
6
10

","5
2
3","-7
-3
-4","93
75
104","19%
8%
28%","1
1
0","0
0
0","+1
+1
0",Sentinels,Breeze,2,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0",12
aspas,Raze,"1.24
0.87
1.54","225
201
246","16
5
11","

13
8
5

","7
5
2","+3
-3
+6","162
152
170","22%
20%
23%","1
1
0","4
2
2","-3
-1
-2",Leviatán,Bind,3,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0",12
C0M,Skye,"0.91
1.00
0.83","199
273
139","17
10
7","

18
9
9

","7
1
6","-1
+1
-2","117
161
80","29%
32%
25%","1
0
1","5
2
3","-4
-2
-2",Leviatán,Bind,3,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0",12
kiNgg,Viper,"0.87
0.92
0.82","169
182
159","12
7
5","

15
7
8

","5
1
4","-3
0
-3","113
127
101","21%
23%
19%","1
1
0","1
1
0","0
0
0",Leviatán,Bind,3,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0",12
Mazino,Harbor,"0.63
0.21
0.98","150
97
195","11
3
8","

19
10
9

","4
2
2","-8
-7
-1","98
54
136","21%
14%
25%","2
0
2","2
2
0","0
-2
+2",Leviatán,Bind,3,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0",12
tex,Gekko,"0.57
0.44
0.67","160
94
216","13
4
9","

19
9
10

","4
3
1","-6
-5
-1","99
52
138","31%
38%
30%","2
0
2","3
1
2","-1
-1
0",Leviatán,Bind,3,Group Stage,Decider (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0",12
Sacy,Skye,"1.35
1.50
1.18","229
272
178","19
12
7","

11
7
4

","10
5
5","+8
+5
+3","160
203
109","30%
38%
21%","3
3
0","1
1
0","+2
+2
0",Sentinels,Bind,3,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1",12
zekken,Raze,"1.34
1.12
1.60","298
227
385","23
9
14","

16
9
7

","3
2
1","+7
0
+7","202
162
250","15%
8%
24%","5
1
4","2
1
1","+3
0
+3",Sentinels,Bind,3,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1",12
Zellsis,Brimstone,"1.14
1.02
1.29","191
174
212","15
8
7","

15
7
8

","13
5
8","0
+1
-1","113
98
130","10%
22%
3%","2
1
1","1
1
0","+1
0
+1",Sentinels,Bind,3,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1",12
johnqt,Viper,"1.09
0.93
1.28","155
156
154","13
6
7","

11
7
4

","6
2
4","+2
-1
+3","99
104
93","32%
25%
50%","2
1
1","1
0
1","+1
+1
0",Sentinels,Bind,3,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1",12
TenZ,Yoru,"1.03
0.72
1.40","206
182
235","14
6
8","

16
10
6

","10
3
7","-2
-4
+2","144
130
161","20%
23%
17%","3
1
2","2
2
0","+1
-1
+2",Sentinels,Bind,3,Group Stage,Decider (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1",12
leaf,Raze,"1.37
1.10
1.58","287
237
326","18
7
11","

11
6
5

","5
1
4","+7
+1
+6","219
168
257","18%
17%
19%","5
2
3","6
3
3","-1
-1
0",G2 Esports,Split,1,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1",13
neT,Cypher,"1.26
1.62
0.98","277
307
256","20
10
10","

14
5
9

","8
2
6","+6
+5
+1","171
198
151","29%
43%
21%","2
0
2","0
0
0","+2
0
+2",G2 Esports,Split,1,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1",13
trent,Viper,"1.21
1.19
1.22","237
258
222","16
8
8","

14
6
8

","8
2
6","+2
+2
0","162
167
159","38%
32%
42%","3
1
2","1
0
1","+2
+1
+1",G2 Esports,Split,1,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1",13
valyn,Omen,"1.06
0.99
1.12","141
101
171","12
3
9","

11
5
6

","6
3
3","+1
-2
+3","98
99
98","21%
19%
22%","0
0
0","1
1
0","-1
-1
0",G2 Esports,Split,1,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1",13
JonahP,Breach,"0.79
0.66
0.88","98
84
109","9
3
6","

13
6
7

","11
5
6","-4
-3
-1","61
61
62","24%
33%
20%","0
0
0","3
2
1","-3
-2
-1",G2 Esports,Split,1,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1",13
Shyy,Viper,"1.30
1.58
0.93","232
278
172","18
13
5","

13
7
6

","6
2
4","+5
+6
-1","155
201
95","32%
48%
14%","2
1
1","0
0
0","+2
+1
+1",KRÜ Esports,Split,1,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0",13
mta,Kayo,"0.90
0.73
1.12","186
155
227","13
6
7","

17
10
7

","6
3
3","-4
-4
0","126
115
141","38%
42%
33%","2
0
2","3
2
1","-1
-2
+1",KRÜ Esports,Split,1,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0",13
Klaus,Skye,"0.89
1.15
0.54","127
156
88","7
5
2","

14
8
6

","12
9
3","-7
-3
-4","85
101
64","18%
26%
10%","2
2
0","2
1
1","0
+1
-1",KRÜ Esports,Split,1,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0",13
keznit,Jett,"0.83
0.84
0.81","180
174
190","14
8
6","

16
10
6

","3
2
1","-2
-2
0","129
134
123","26%
32%
18%","4
2
2","1
1
0","+3
+1
+2",KRÜ Esports,Split,1,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0",13
Melser,Astra,"0.80
0.58
1.10","147
98
213","11
3
8","

15
9
6

","11
9
2","-4
-6
+2","81
56
114","25%
21%
28%","1
0
1","4
3
1","-3
-3
0",KRÜ Esports,Split,1,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0",13
leaf,Raze,"1.31
1.43
1.22","232
239
228","16
8
8","

12
4
8

","7
1
6","+4
+4
0","151
131
166","20%
19%
21%","5
3
2","5
2
3","0
+1
-1",G2 Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1",13
trent,Viper,"1.28
1.78
0.91","223
249
205","15
7
8","

13
3
10

","14
8
6","+2
+4
-2","174
170
177","29%
23%
36%","2
1
1","1
0
1","+1
+1
0",G2 Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1",13
JonahP,Sova,"1.27
1.41
1.16","207
168
237","18
7
11","

13
3
10

","6
2
4","+5
+4
+1","137
96
168","16%
5%
23%","0
0
0","2
0
2","-2
0
-2",G2 Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1",13
neT,Cypher,"1.09
1.34
0.90","233
270
206","17
9
8","

15
5
10

","7
3
4","+2
+4
-2","158
190
134","43%
53%
33%","0
0
0","1
0
1","-1
0
-1",G2 Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1",13
valyn,Omen,"0.88
1.40
0.49","181
209
162","14
7
7","

14
3
11

","7
5
2","0
+4
-4","109
131
93","19%
15%
25%","4
3
1","1
0
1","+3
+3
0",G2 Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1",13
keznit,Chamber,"1.17
1.65
0.52","288
397
144","22
18
4","

15
8
7

","2
1
1","+7
+10
-3","179
255
78","32%
41%
8%","5
4
1","2
0
2","+3
+4
-1",KRÜ Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0",13
mta,Kayo,"0.88
0.85
0.91","174
150
208","12
6
6","

15
8
7

","8
5
3","-3
-2
-1","106
91
126","48%
55%
43%","2
2
0","4
1
3","-2
+1
-3",KRÜ Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0",13
Klaus,Fade,"0.84
0.99
0.65","158
186
122","9
7
2","

17
9
8

","8
6
2","-8
-2
-6","118
129
103","22%
23%
20%","1
0
1","1
1
0","0
-1
+1",KRÜ Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0",13
